ray_id,step,x,y,r,phi,dr,dphi,E,L
3,835,-97493574896.94647,-16666639744.740902,98907906794.99535,-2.9722781981486333,-295545082.6968473,0.0005107488891287227,299285164.6648196,4.996540966666673e+18
4,835,-97493716121.251,-5555554494.847164,97651875910.68742,-3.084670493114479,-299311519.098317,0.00017465741038484041,299734041.88516045,1.66551365555556e+18
5,835,-97493716121.251,5555554494.847164,97651875910.68742,3.084670493114479,-299311519.098317,-0.00017465741038484041,299734041.88516045,-1.66551365555556e+18
6,835,-97493574896.94647,16666639744.740902,98907906794.99535,2.9722781981486333,-295545082.6968473,-0.0005107488891287227,299285164.6648196,-4.996540966666673e+18
7,835,-97493340188.02577,27777667151.167015,101373320816.5696,2.8640287721011273,-288417812.2963558,-0.0008103466763924308,298477321.29879993,-8.327568277777781e+18
8,835,-97493081353.53621,38888632491.71871,104962977515.32771,2.762046925962297,-278627622.13978314,-0.0010582150989941435,297455535.9427231,-1.1658595588888881e+19
9,835,-97492858009.18488,49999557721.59258,109566478154.37872,2.6677151643674453,-266995180.04938045,-0.0012486344211477647,296371855.54086864,-1.4989622900000004e+19
0,836,-97489857958.30385,-49999556644.71172,109563808209.63643,-2.6677026777189554,-266993768.3929743,0.0012486952774758264,296371855.54086864,1.4989622900000004e+19
1,836,-97490081841.7566,-38888631866.49113,104960191243.91814,-2.762036343530393,-278626659.7635344,0.0010582712824590485,297455535.9427231,1.1658595588888881e+19
2,836,-97490341303.44926,-27777666881.047916,101370436641.15042,-2.8640206684038048,-288417271.530544,0.000810392788755977,298477321.29879993,8.327568277777781e+18
3,836,-97490576582.61537,-16666639678.94036,98904951345.21033,-2.9722730905071213,-295544874.3043067,0.0005107794136925015,299285164.6648196,4.996540966666673e+18
4,836,-97490718150.57896,-5555554492.253276,97648882795.61636,-3.0846687464868396,-299311495.11225975,0.00017466811768069977,299734041.88516045,1.66551365555556e+18
5,836,-97490718150.57896,5555554492.253276,97648882795.61636,3.0846687464868396,-299311495.11225975,-0.00017466811768069977,299734041.88516045,-1.66551365555556e+18
6,836,-97490576582.61537,16666639678.94036,98904951345.21033,2.9722730905071213,-295544874.3043067,-0.0005107794136925015,299285164.6648196,-4.996540966666673e+18
7,836,-97490341303.44926,27777666881.047916,101370436641.15042,2.8640206684038048,-288417271.530544,-0.000810392788755977,298477321.29879993,-8.327568277777781e+18
8,836,-97490081841.7566,38888631866.49113,104960191243.91814,2.762036343530393,-278626659.7635344,-0.0010582712824590485,297455535.9427231,-1.1658595588888881e+19
9,836,-97489857958.30385,49999556644.71172,109563808209.63643,2.6677026777189554,-266993768.3929743,-0.0012486952774758264,296371855.54086864,-1.4989622900000004e+19
0,837,-97486857904.78316,-49999555566.477066,109561138279.01118,-2.6676901904618817,-266992356.64059272,0.0012487561379312417,296371855.54086864,1.4989622900000004e+19
1,837,-97487082327.99788,-38888631240.47405,104957404982.13268,-2.7620257605366336,-278625697.3162977,0.0010583274702043797,297455535.9427231,1.1658595588888881e+19
2,837,-97487342417.6711,-27777666610.586456,101367552471.13913,-2.864012564245339,-288416730.7221281,0.0008104389049691636,298477321.29879993,8.327568277777781e+18
3,837,-97487578267.79501,-16666639613.056145,98901995897.50932,-2.9722679825603504,-295544665.8945672,0.0005108099409712552,299285164.6648196,4.996540966666673e+18
4,837,-97487720179.84897,-5555554489.656087,97645889680.78519,-3.0846669997521223,-299311471.12417465,0.00017467882596034019,299734041.88516045,1.66551365555556e+18
5,837,-97487720179.84897,5555554489.656087,97645889680.78519,3.0846669997521223,-299311471.12417465,-0.00017467882596034019,299734041.88516045,-1.66551365555556e+18
6,837,-97487578267.79501,16666639613.056145,98901995897.50932,2.9722679825603504,-295544665.8945672,-0.0005108099409712552,299285164.6648196,-4.996540966666673e+18
7,837,-97487342417.6711,27777666610.586456,101367552471.13913,2.864012564245339,-288416730.7221281,-0.0008104389049691636,298477321.29879993,-8.327568277777781e+18
8,837,-97487082327.99788,38888631240.47405,104957404982.13268,2.7620257605366336,-278625697.3162977,-0.0010583274702043797,297455535.9427231,-1.1658595588888881e+19
9,837,-97486857904.78316,49999555566.477066,109561138279.01118,2.6676901904618817,-266992356.64059272,-0.0012487561379312417,296371855.54086864,-1.4989622900000004e+19
0,838,-97483857848.62257,-49999554486.88843,109558468362.50394,-2.667677702596183,-266990944.79222763,0.0012488170025143517,296371855.54086864,1.4989622900000004e+19
1,838,-97484082812.25981,-38888630613.66742,104954618729.97205,-2.762015176980975,-278624734.79806626,0.0010583836622305518,297455535.9427231,1.1658595588888881e+19
2,838,-97484343530.69113,-27777666339.782547,101364668306.53613,-2.864004459625692,-288416189.87110376,0.0008104850250324095,298477321.29879993,8.327568277777781e+18
3,838,-97484579952.48532,-16666639547.088284,98899040451.8925,-2.972262874308293,-295544457.4676269,0.0005108404709653031,299285164.6648196,4.996540966666673e+18
4,838,-97484722209.06104,-5555554487.055592,97642896566.1939,-3.0846652529103173,-299311447.1340615,0.00017468953522388212,299734041.88516045,1.66551365555556e+18
5,838,-97484722209.06104,5555554487.055592,97642896566.1939,3.0846652529103173,-299311447.1340615,-0.00017468953522388212,299734041.88516045,-1.66551365555556e+18
6,838,-97484579952.48532,16666639547.088284,98899040451.8925,2.972262874308293,-295544457.4676269,-0.0005108404709653031,299285164.6648196,-4.996540966666673e+18
7,838,-97484343530.69113,27777666339.782547,101364668306.53613,2.864004459625692,-288416189.87110376,-0.0008104850250324095,298477321.29879993,-8.327568277777781e+18
8,838,-97484082812.25981,38888630613.66742,104954618729.97205,2.762015176980975,-278624734.79806626,-0.0010583836622305518,297455535.9427231,-1.1658595588888881e+19
9,838,-97483857848.62257,49999554486.88843,109558468362.50394,2.667677702596183,-266990944.79222763,-0.0012488170025143517,296371855.54086864,-1.4989622900000004e+19
0,839,-97480857789.82184,-49999553405.94566,109555798460.11566,-2.6676652141218176,-266989532.84787086,0.0012488778712254978,296371855.54086864,1.4989622900000004e+19
1,839,-97481083294.54222,-38888629986.0711,104951832487.43695,-2.762004592863375,-278623772.2088334,0.0010584398585379794,297455535.9427231,1.1658595588888881e+19
2,839,-97481344642.50923,-27777666068.636158,101361784147.34186,-2.8639963545448253,-288415648.9774666,0.0008105311489461338,298477321.29879993,8.327568277777781e+18
3,839,-97481581636.68622,-16666639481.036753,98896085008.36003,-2.972257765750922,-295544249.02348405,0.0005108710036749649,299285164.6648196,4.996540966666673e+18
4,839,-97481724238.2151,-5555554484.451825,97639903451.84251,-3.0846635059614145,-299311423.1419201,0.000174700245471446,299734041.88516045,1.66551365555556e+18
5,839,-97481724238.2151,5555554484.451825,97639903451.84251,3.0846635059614145,-299311423.1419201,-0.000174700245471446,299734041.88516045,-1.66551365555556e+18
6,839,-97481581636.68622,16666639481.036753,98896085008.36003,2.972257765750922,-295544249.02348405,-0.0005108710036749649,299285164.6648196,-4.996540966666673e+18
7,839,-97481344642.50923,27777666068.636158,101361784147.34186,2.8639963545448253,-288415648.9774666,-0.0008105311489461338,298477321.29879993,-8.327568277777781e+18
8,839,-97481083294.54222,38888629986.0711,104951832487.43695,2.762004592863375,-278623772.2088334,-0.0010584398585379794,297455535.9427231,-1.1658595588888881e+19
9,839,-97480857789.82184,49999553405.94566,109555798460.11566,2.6676652141218176,-266989532.84787086,-0.0012488778712254978,296371855.54086864,-1.4989622900000004e+19
0,840,-97477857728.38072,-49999552323.6486,109553128571.8473,-2.6676527250387445,-266988120.80751425,0.0012489387440650212,296371855.54086864,1.4989622900000004e+19
1,840,-97478083774.8449,-38888629357.68502,104949046254.5281,-2.76199400818379,-278622809.54859245,0.0010584960591270768,297455535.9427231,1.1658595588888881e+19
2,840,-97478345753.12526,-27777665797.147213,101358899993.55673,-2.8639882490027,-288415108.04121226,0.0008105772767107557,298477321.29879993,8.327568277777781e+18
3,840,-97478583320.39767,-16666639414.90154,98893129566.9121,-2.9722526568882106,-295544040.5621367,0.0005109015391005603,299285164.6648196,4.996540966666673e+18
4,840,-97478726267.31122,-5555554481.844735,97636910337.73106,-3.0846617589054044,-299311399.14775014,0.00017471095670315229,299734041.88516045,1.66551365555556e+18
5,840,-97478726267.31122,5555554481.844735,97636910337.73106,3.0846617589054044,-299311399.14775014,-0.00017471095670315229,299734041.88516045,-1.66551365555556e+18
6,840,-97478583320.39767,16666639414.90154,98893129566.9121,2.9722526568882106,-295544040.5621367,-0.0005109015391005603,299285164.6648196,-4.996540966666673e+18
7,840,-97478345753.12526,27777665797.147213,101358899993.55673,2.8639882490027,-288415108.04121226,-0.0008105772767107557,298477321.29879993,-8.327568277777781e+18
8,840,-97478083774.8449,38888629357.68502,104949046254.5281,2.76199400818379,-278622809.54859245,-0.0010584960591270768,297455535.9427231,-1.1658595588888881e+19
9,840,-97477857728.38072,49999552323.6486,109553128571.8473,2.6676527250387445,-266988120.80751425,-0.0012489387440650212,296371855.54086864,-1.4989622900000004e+19
0,841,-97474857664.29898,-49999551239.99707,109550458697.69983,-2.6676402353469224,-266986708.6711497,0.0012489996210332632,296371855.54086864,1.4989622900000004e+19
1,841,-97475084253.16763,-38888628728.50905,104946260031.24622,-2.761983422942178,-278621846.81733674,0.0010585522639982587,297455535.9427231,1.1658595588888881e+19
2,841,-97475346862.53908,-27777665525.315674,101356015845.18118,-2.8639801429992784,-288414567.0623364,0.0008106234083266943,298477321.29879993,8.327568277777781e+18
3,841,-97475585003.61964,-16666639348.682621,98890174127.54886,-2.9722475477201313,-295543832.083583,0.0005109320772424089,299285164.6648196,4.996540966666673e+18
4,841,-97475728296.34933,-5555554479.23436,97633917223.85956,-3.084660011742277,-299311375.1515515,0.00017472166891912145,299734041.88516045,1.66551365555556e+18
5,841,-97475728296.34933,5555554479.23436,97633917223.85956,3.084660011742277,-299311375.1515515,-0.00017472166891912145,299734041.88516045,-1.66551365555556e+18
6,841,-97475585003.61964,16666639348.682621,98890174127.54886,2.9722475477201313,-295543832.083583,-0.0005109320772424089,299285164.6648196,-4.996540966666673e+18
7,841,-97475346862.53908,27777665525.315674,101356015845.18118,2.8639801429992784,-288414567.0623364,-0.0008106234083266943,298477321.29879993,-8.327568277777781e+18
8,841,-97475084253.16763,38888628728.50905,104946260031.24622,2.761983422942178,-278621846.81733674,-0.0010585522639982587,297455535.9427231,-1.1658595588888881e+19
9,841,-97474857664.29898,49999551239.99707,109550458697.69983,2.6676402353469224,-266986708.6711497,-0.0012489996210332632,296371855.54086864,-1.4989622900000004e+19
0,842,-97471857597.57635,-49999550154.99091,109547788837.6742,-2.66762774504631,-266985296.438769,0.0012490605021305654,296371855.54086864,1.4989622900000004e+19
1,842,-97472084729.51025,-38888628098.54306,104943473817.592,-2.761972837138496,-278620884.01505953,0.0010586084731519397,297455535.9427231,1.1658595588888881e+19
2,842,-97472347970.75056,-27777665253.141502,101353131702.21564,-2.863972036534521,-288414026.0408346,0.0008106695437943689,298477321.29879993,8.327568277777781e+18
3,842,-97472586686.35202,-16666639282.38002,98887218690.2705,-2.972242438246657,-295543623.58782107,0.0005109626181008305,299285164.6648196,4.996540966666673e+18
4,842,-97472730325.32948,-5555554476.620647,97630924110.22803,-3.0846582644720226,-299311351.1533239,0.00017473238211947398,299734041.88516045,1.66551365555556e+18
5,842,-97472730325.32948,5555554476.620647,97630924110.22803,3.0846582644720226,-299311351.1533239,-0.00017473238211947398,299734041.88516045,-1.66551365555556e+18
6,842,-97472586686.35202,16666639282.38002,98887218690.2705,2.972242438246657,-295543623.58782107,-0.0005109626181008305,299285164.6648196,-4.996540966666673e+18
7,842,-97472347970.75056,27777665253.141502,101353131702.21564,2.863972036534521,-288414026.0408346,-0.0008106695437943689,298477321.29879993,-8.327568277777781e+18
8,842,-97472084729.51025,38888628098.54306,104943473817.592,2.761972837138496,-278620884.01505953,-0.0010586084731519397,297455535.9427231,-1.1658595588888881e+19
9,842,-97471857597.57635,49999550154.99091,109547788837.6742,2.66762774504631,-266985296.438769,-0.0012490605021305654,296371855.54086864,-1.4989622900000004e+19
0,843,-97468857528.21263,-49999549068.62996,109545118991.77136,-2.667615254136866,-266983884.11036408,0.001249121387357269,296371855.54086864,1.4989622900000004e+19
1,843,-97469085203.87251,-38888627467.78699,104940687613.56615,-2.761962250772701,-278619921.1417541,0.0010586646865885345,297455535.9427231,1.1658595588888881e+19
2,843,-97469349077.75958,-27777664980.624657,101350247564.6605,-2.86396392960839,-288413484.9767026,0.0008107156831141988,298477321.29879993,8.327568277777781e+18
3,843,-97469588368.59477,-16666639215.993671,98884263255.07716,-2.9722373284677603,-295543415.074849,0.0005109931616761448,299285164.6648196,4.996540966666673e+18
4,843,-97469732354.25162,-5555554474.003633,97627930996.83649,-3.0846565170946314,-299311327.1530671,0.0001747430963043304,299734041.88516045,1.66551365555556e+18
5,843,-97469732354.25162,5555554474.003633,97627930996.83649,3.0846565170946314,-299311327.1530671,-0.0001747430963043304,299734041.88516045,-1.66551365555556e+18
6,843,-97469588368.59477,16666639215.993671,98884263255.07716,2.9722373284677603,-295543415.074849,-0.0005109931616761448,299285164.6648196,-4.996540966666673e+18
7,843,-97469349077.75958,27777664980.624657,101350247564.6605,2.86396392960839,-288413484.9767026,-0.0008107156831141988,298477321.29879993,-8.327568277777781e+18
8,843,-97469085203.87251,38888627467.78699,104940687613.56615,2.761962250772701,-278619921.1417541,-0.0010586646865885345,297455535.9427231,-1.1658595588888881e+19
9,843,-97468857528.21263,49999549068.62996,109545118991.77136,2.667615254136866,-266983884.11036408,-0.001249121387357269,296371855.54086864,-1.4989622900000004e+19
0,844,-97465857456.20755,-49999547980.91406,109542449159.9923,-2.667602762618549,-266982471.68592674,0.0012491822767137155,296371855.54086864,1.4989622900000004e+19
1,844,-97466085676.25424,-38888626836.24069,104937901419.16939,-2.76195166384475,-278618958.1974138,0.001058720904308458,297455535.9427231,1.1658595588888881e+19
2,844,-97466350183.56596,-27777664707.76511,101347363432.51624,-2.863955822220846,-288412943.86993587,0.0008107618262866035,298477321.29879993,8.327568277777781e+18
3,844,-97466590050.34784,-16666639149.523603,98881307821.96906,-2.9722322183834144,-295543206.544665,0.0005110237079686715,299285164.6648196,4.996540966666673e+18
4,844,-97466734383.11577,-5555554471.38331,97624937883.68497,-3.0846547696100934,-299311303.1507809,0.00017475381147381128,299734041.88516045,1.66551365555556e+18
5,844,-97466734383.11577,5555554471.38331,97624937883.68497,3.0846547696100934,-299311303.1507809,-0.00017475381147381128,299734041.88516045,-1.66551365555556e+18
6,844,-97466590050.34784,16666639149.523603,98881307821.96906,2.9722322183834144,-295543206.544665,-0.0005110237079686715,299285164.6648196,-4.996540966666673e+18
7,844,-97466350183.56596,27777664707.76511,101347363432.51624,2.863955822220846,-288412943.86993587,-0.0008107618262866035,298477321.29879993,-8.327568277777781e+18
8,844,-97466085676.25424,38888626836.24069,104937901419.16939,2.76195166384475,-278618958.1974138,-0.001058720904308458,297455535.9427231,-1.1658595588888881e+19
9,844,-97465857456.20755,49999547980.91406,109542449159.9923,2.667602762618549,-266982471.68592674,-0.0012491822767137155,296371855.54086864,-1.4989622900000004e+19
0,845,-97462857381.56088,-49999546891.84304,109539779342.33795,-2.6675902704913175,-266981059.1654488,0.0012492431702002464,296371855.54086864,1.4989622900000004e+19
1,845,-97463086146.65524,-38888626203.904106,104935115234.40244,-2.7619410763546006,-278617995.1820319,0.0010587771263121247,297455535.9427231,1.1658595588888881e+19
2,845,-97463351288.16963,-27777664434.562767,101344479305.78325,-2.863947714371851,-288412402.72053015,0.0008108079733120023,298477321.29879993,8.327568277777781e+18
3,845,-97463591731.61118,-16666639082.969791,98878352390.94633,-2.972227107993592,-295542997.9972671,0.0005110542569787308,299285164.6648196,4.996540966666673e+18
4,845,-97463736411.92192,-5555554468.759669,97621944770.77348,-3.084653022018399,-299311279.14646506,0.00017476452762803715,299734041.88516045,1.66551365555556e+18
5,845,-97463736411.92192,5555554468.759669,97621944770.77348,3.084653022018399,-299311279.14646506,-0.00017476452762803715,299734041.88516045,-1.66551365555556e+18
6,845,-97463591731.61118,16666639082.969791,98878352390.94633,2.972227107993592,-295542997.9972671,-0.0005110542569787308,299285164.6648196,-4.996540966666673e+18
7,845,-97463351288.16963,27777664434.562767,101344479305.78325,2.863947714371851,-288412402.72053015,-0.0008108079733120023,298477321.29879993,-8.327568277777781e+18
8,845,-97463086146.65524,38888626203.904106,104935115234.40244,2.7619410763546006,-278617995.1820319,-0.0010587771263121247,297455535.9427231,-1.1658595588888881e+19
9,845,-97462857381.56088,49999546891.84304,109539779342.33795,2.6675902704913175,-266981059.1654488,-0.0012492431702002464,296371855.54086864,-1.4989622900000004e+19
0,846,-97459857304.27238,-49999545801.41674,109537109538.8093,-2.6675777777551306,-266979646.54892218,0.0012493040678172032,296371855.54086864,1.4989622900000004e+19
1,846,-97460086615.0753,-38888625570.7771,104932329059.26599,-2.7619304883022098,-278617032.09560174,0.0010588333525999498,297455535.9427231,1.1658595588888881e+19
2,846,-97460352391.57042,-27777664161.0176,101341595184.46198,-2.8639396060613667,-288411861.52848107,0.0008108541241908146,298477321.29879993,8.327568277777781e+18
3,846,-97460593412.3847,-16666639016.332214,98875396962.00917,-2.972221997298266,-295542789.4326536,0.0005110848087066423,299285164.6648196,4.996540966666673e+18
4,846,-97460738440.67003,-5555554466.132747,97618951658.10205,-3.084651274319538,-299311255.1401194,0.00017477524476712856,299734041.88516045,1.66551365555556e+18
5,846,-97460738440.67003,5555554466.132747,97618951658.10205,3.084651274319538,-299311255.1401194,-0.00017477524476712856,299734041.88516045,-1.66551365555556e+18
6,846,-97460593412.3847,16666639016.332214,98875396962.00917,2.972221997298266,-295542789.4326536,-0.0005110848087066423,299285164.6648196,-4.996540966666673e+18
7,846,-97460352391.57042,27777664161.0176,101341595184.46198,2.8639396060613667,-288411861.52848107,-0.0008108541241908146,298477321.29879993,-8.327568277777781e+18
8,846,-97460086615.0753,38888625570.7771,104932329059.26599,2.7619304883022098,-278617032.09560174,-0.0010588333525999498,297455535.9427231,-1.1658595588888881e+19
9,846,-97459857304.27238,49999545801.41674,109537109538.8093,2.6675777777551306,-266979646.54892218,-0.0012493040678172032,296371855.54086864,-1.4989622900000004e+19
0,847,-97456857224.34184,-49999544709.63494,109534439749.40729,-2.6675652844099473,-266978233.8363387,0.0012493649695649272,296371855.54086864,1.4989622900000004e+19
1,847,-97457087081.51419,-38888624936.85958,104929542893.76076,-2.7619198996875345,-278616068.9381166,0.001058889583172348,297455535.9427231,1.1658595588888881e+19
2,847,-97457353493.76817,-27777663887.129566,101338711068.55283,-2.863931497289354,-288411320.2937842,0.0008109002789234601,298477321.29879993,8.327568277777781e+18
3,847,-97457595092.66838,-16666638949.610897,98872441535.15775,-2.9722168862974088,-295542580.8508225,0.0005111153631527261,299285164.6648196,4.996540966666673e+18
4,847,-97457740469.36012,-5555554463.502533,97615958545.67068,-3.0846495265135,-299311231.13174355,0.00017478596289120611,299734041.88516045,1.66551365555556e+18
5,847,-97457740469.36012,5555554463.502533,97615958545.67068,3.0846495265135,-299311231.13174355,-0.00017478596289120611,299734041.88516045,-1.66551365555556e+18
6,847,-97457595092.66838,16666638949.610897,98872441535.15775,2.9722168862974088,-295542580.8508225,-0.0005111153631527261,299285164.6648196,-4.996540966666673e+18
7,847,-97457353493.76817,27777663887.129566,101338711068.55283,2.863931497289354,-288411320.2937842,-0.0008109002789234601,298477321.29879993,-8.327568277777781e+18
8,847,-97457087081.51419,38888624936.85958,104929542893.76076,2.7619198996875345,-278616068.9381166,-0.001058889583172348,297455535.9427231,-1.1658595588888881e+19
9,847,-97456857224.34184,49999544709.63494,109534439749.40729,2.6675652844099473,-266978233.8363387,-0.0012493649695649272,296371855.54086864,-1.4989622900000004e+19
0,848,-97453857141.769,-49999543616.49753,109531769974.13289,-2.667552790455726,-266976821.0276902,0.0012494258754437602,296371855.54086864,1.4989622900000004e+19
1,848,-97454087545.97177,-38888624302.151436,104926756737.88747,-2.761909310510532,-278615105.70956975,0.0010589458180297342,297455535.9427231,1.1658595588888881e+19
2,848,-97454354594.76282,-27777663612.898582,101335826958.05624,-2.8639233880557753,-288410779.0164352,0.0008109464375103582,298477321.29879993,8.327568277777781e+18
3,848,-97454596772.46213,-16666638882.805769,98869486110.39221,-2.9722117749909938,-295542372.251772,0.0005111459203173023,299285164.6648196,4.996540966666673e+18
4,848,-97454742497.99219,-5555554460.868978,97612965433.47942,-3.0846477786002766,-299311207.1213374,0.00017479668200039042,299734041.88516045,1.66551365555556e+18
5,848,-97454742497.99219,5555554460.868978,97612965433.47942,3.0846477786002766,-299311207.1213374,-0.00017479668200039042,299734041.88516045,-1.66551365555556e+18
6,848,-97454596772.46213,16666638882.805769,98869486110.39221,2.9722117749909938,-295542372.251772,-0.0005111459203173023,299285164.6648196,-4.996540966666673e+18
7,848,-97454354594.76282,27777663612.898582,101335826958.05624,2.8639233880557753,-288410779.0164352,-0.0008109464375103582,298477321.29879993,-8.327568277777781e+18
8,848,-97454087545.97177,38888624302.151436,104926756737.88747,2.761909310510532,-278615105.70956975,-0.0010589458180297342,297455535.9427231,-1.1658595588888881e+19
9,848,-97453857141.769,49999543616.49753,109531769974.13289,2.667552790455726,-266976821.0276902,-0.0012494258754437602,296371855.54086864,-1.4989622900000004e+19
0,849,-97450857056.5536,-49999542522.00433,109529100212.98706,-2.667540295892425,-266975408.12296852,0.0012494867854540438,296371855.54086864,1.4989622900000004e+19
1,849,-97451088008.44777,-38888623666.65258,104923970591.6468,-2.7618987207711596,-278614142.40995455,0.0010590020571725235,297455535.9427231,1.1658595588888881e+19
2,849,-97451355694.55417,-27777663338.32465,101332942852.97264,-2.863915278360591,-288410237.6964297,0.0008109925999519288,298477321.29879993,8.327568277777781e+18
3,849,-97451598451.76591,-16666638815.916857,98866530687.71277,-2.9722066633789934,-295542163.63550013,0.0005111764802006907,299285164.6648196,4.996540966666673e+18
4,849,-97451744526.56622,-5555554458.232115,97609972321.52826,-3.084646030579857,-299311183.1089008,0.0001748074020948021,299734041.88516045,1.66551365555556e+18
5,849,-97451744526.56622,5555554458.232115,97609972321.52826,3.084646030579857,-299311183.1089008,-0.0001748074020948021,299734041.88516045,-1.66551365555556e+18
6,849,-97451598451.76591,16666638815.916857,98866530687.71277,2.9722066633789934,-295542163.63550013,-0.0005111764802006907,299285164.6648196,-4.996540966666673e+18
7,849,-97451355694.55417,27777663338.32465,101332942852.97264,2.863915278360591,-288410237.6964297,-0.0008109925999519288,298477321.29879993,-8.327568277777781e+18
8,849,-97451088008.44777,38888623666.65258,104923970591.6468,2.7618987207711596,-278614142.40995455,-0.0010590020571725235,297455535.9427231,-1.1658595588888881e+19
9,849,-97450857056.5536,49999542522.00433,109529100212.98706,2.667540295892425,-266975408.12296852,-0.0012494867854540438,296371855.54086864,-1.4989622900000004e+19
0,850,-97447856968.6954,-49999541426.1552,109526430465.97075,-2.6675278007200034,-266973995.12216553,0.0012495476995961195,296371855.54086864,1.4989622900000004e+19
1,850,-97448088468.94203,-38888623030.36288,104921184455.0395,-2.7618881304693743,-278613179.03926426,0.0010590583006011309,297455535.9427231,1.1658595588888881e+19
2,850,-97448356793.1421,-27777663063.407692,101330058753.30246,-2.863907168203763,-288409696.3337634,0.0008110387662485914,298477321.29879993,8.327568277777781e+18
3,850,-97448600130.57967,-16666638748.944136,98863575267.11957,-2.9722015514613807,-295541955.0020051,0.0005112070428032117,299285164.6648196,4.996540966666673e+18
4,850,-97448746555.08221,-5555554455.591935,97606979209.81725,-3.0846442824522318,-299311159.09443337,0.00017481812317456184,299734041.88516045,1.66551365555556e+18
5,850,-97448746555.08221,5555554455.591935,97606979209.81725,3.0846442824522318,-299311159.09443337,-0.00017481812317456184,299734041.88516045,-1.66551365555556e+18
6,850,-97448600130.57967,16666638748.944136,98863575267.11957,2.9722015514613807,-295541955.0020051,-0.0005112070428032117,299285164.6648196,-4.996540966666673e+18
7,850,-97448356793.1421,27777663063.407692,101330058753.30246,2.863907168203763,-288409696.3337634,-0.0008110387662485914,298477321.29879993,-8.327568277777781e+18
8,850,-97448088468.94203,38888623030.36288,104921184455.0395,2.7618881304693743,-278613179.03926426,-0.0010590583006011309,297455535.9427231,-1.1658595588888881e+19
9,850,-97447856968.6954,49999541426.1552,109526430465.97075,2.6675278007200034,-266973995.12216553,-0.0012495476995961195,296371855.54086864,-1.4989622900000004e+19
0,851,-97444856878.19417,-49999540328.94993,109523760733.08493,-2.6675153049384197,-266972582.02527308,0.0012496086178703288,296371855.54086864,1.4989622900000004e+19
1,851,-97445088927.45433,-38888622393.28226,104918398328.06627,-2.761877539605133,-278612215.59749216,0.0010591145483159715,297455535.9427231,1.1658595588888881e+19
2,851,-97445357890.52649,-27777662788.14766,101327174659.04611,-2.863899057585253,-288409154.92843187,0.0008110849364007658,298477321.29879993,8.327568277777781e+18
3,851,-97445601808.90332,-16666638681.887585,98860619848.6128,-2.9721964392381284,-295541746.35128504,0.0005112376081251852,299285164.6648196,4.996540966666673e+18
4,851,-97445748583.54015,-5555554452.948476,97603986098.34637,-3.0846425342173904,-299311135.0779349,0.00017482884523979024,299734041.88516045,1.66551365555556e+18
5,851,-97445748583.54015,5555554452.948476,97603986098.34637,3.0846425342173904,-299311135.0779349,-0.00017482884523979024,299734041.88516045,-1.66551365555556e+18
6,851,-97445601808.90332,16666638681.887585,98860619848.6128,2.9721964392381284,-295541746.35128504,-0.0005112376081251852,299285164.6648196,-4.996540966666673e+18
7,851,-97445357890.52649,27777662788.14766,101327174659.04611,2.863899057585253,-288409154.92843187,-0.0008110849364007658,298477321.29879993,-8.327568277777781e+18
8,851,-97445088927.45433,38888622393.28226,104918398328.06627,2.761877539605133,-278612215.59749216,-0.0010591145483159715,297455535.9427231,-1.1658595588888881e+19
9,851,-97444856878.19417,49999540328.94993,109523760733.08493,2.6675153049384197,-266972582.02527308,-0.0012496086178703288,296371855.54086864,-1.4989622900000004e+19
0,852,-97441856785.04967,-49999539230.388435,109521091014.33057,-2.667502808547632,-266971168.832283,0.0012496695402770138,296371855.54086864,1.4989622900000004e+19
1,852,-97442089383.98448,-38888621755.41058,104915612210.7278,-2.7618669481783935,-278611252.08463156,0.0010591708003174602,297455535.9427231,1.1658595588888881e+19
2,852,-97442358986.70718,-27777662512.544518,101324290570.20403,-2.863890946505022,-288408613.4804307,0.0008111311104088719,298477321.29879993,8.327568277777781e+18
3,852,-97442603486.73683,-16666638614.747227,98857664432.19261,-2.972191326709209,-295541537.68333805,0.0005112681761669316,299285164.6648196,4.996540966666673e+18
4,852,-97442750611.94003,-5555554450.301682,97600992987.11569,-3.0846407858753238,-299311111.05940527,0.00017483956829060802,299734041.88516045,1.66551365555556e+18
5,852,-97442750611.94003,5555554450.301682,97600992987.11569,3.0846407858753238,-299311111.05940527,-0.00017483956829060802,299734041.88516045,-1.66551365555556e+18
6,852,-97442603486.73683,16666638614.747227,98857664432.19261,2.972191326709209,-295541537.68333805,-0.0005112681761669316,299285164.6648196,-4.996540966666673e+18
7,852,-97442358986.70718,27777662512.544518,101324290570.20403,2.863890946505022,-288408613.4804307,-0.0008111311104088719,298477321.29879993,-8.327568277777781e+18
8,852,-97442089383.98448,38888621755.41058,104915612210.7278,2.7618669481783935,-278611252.08463156,-0.0010591708003174602,297455535.9427231,-1.1658595588888881e+19
9,852,-97441856785.04967,49999539230.388435,109521091014.33057,2.667502808547632,-266971168.832283,-0.0012496695402770138,296371855.54086864,-1.4989622900000004e+19
0,853,-97438856689.26161,-49999538130.470474,109518421309.7086,-2.6674903115476,-266969755.5431871,0.001249730466816516,296371855.54086864,1.4989622900000004e+19
1,853,-97439089838.53227,-38888621116.74777,104912826103.02481,-2.7618563561891123,-278610288.5006758,0.0010592270566060125,297455535.9427231,1.1658595588888881e+19
